customer_id,order_date,order_probability
4965,2025-04-19,7.319230413317452e-05
4965,2025-04-20,7.058249347265226e-05
4965,2025-04-21,7.114916444723214e-05
4965,2025-04-22,7.206647619490885e-05
4965,2025-04-23,7.206647619490885e-05
4965,2025-04-24,7.206647619490885e-05
6111,2025-04-11,0.14493478436364535
6111,2025-04-12,0.09133571368579184
6111,2025-04-13,0.11644957201294619
6111,2025-04-14,0.2132956244479587
6111,2025-04-15,0.20148317113242006
6111,2025-04-16,0.460656081531389
6111,2025-04-17,0.4019828697566719
6111,2025-04-18,0.35659425003004347
6111,2025-04-19,0.34793311919113445
6111,2025-04-20,0.2714974567305575
6111,2025-04-21,0.4076534921010044
6111,2025-04-22,0.3813872917638388
6111,2025-04-23,0.36269912480891986
6111,2025-04-24,0.2930470615935847
6605,2025-04-11,0.14914551157814962
6605,2025-04-12,0.09416072996841969
6605,2025-04-13,0.11615277489919983
6605,2025-04-14,0.1954181286236698
6605,2025-04-15,0.1853271977014162
6605,2025-04-16,0.43504043573791146
6605,2025-04-17,0.42674478398898424
6605,2025-04-18,0.3643340981080993
6605,2025-04-19,0.3555888734614878
6605,2025-04-20,0.2570665274713447
6605,2025-04-21,0.41455779180391666
6605,2025-04-22,0.3896578728777941
6605,2025-04-23,0.37080736487606
6605,2025-04-24,0.3003319993187303
4964,2025-04-11,0.08032232866153972
4964,2025-04-12,0.051296030438250775
4964,2025-04-13,0.0726017905427234
4964,2025-04-14,0.10134682618278859
4964,2025-04-15,0.09957847823379291
4964,2025-04-16,0.2094832254022133
4964,2025-04-17,0.19542032959292946
4964,2025-04-18,0.19094111857873777
4964,2025-04-19,0.15985856467806625
4964,2025-04-20,0.12659161897510665
4964,2025-04-21,0.2026983272047741
4964,2025-04-22,0.1993294305930402
4964,2025-04-23,0.19537787950234575
4964,2025-04-24,0.14953727457814567
5999,2025-04-11,7.909084027939221e-05
5999,2025-04-12,7.451166168759606e-05
5999,2025-04-13,7.254361354799186e-05
5999,2025-04-14,7.613789261501315e-05
5999,2025-04-15,6.85300052044652e-05
5999,2025-04-16,7.629534252941267e-05
5999,2025-04-17,7.768404173203689e-05
5999,2025-04-18,7.761708579755858e-05
5999,2025-04-19,7.761708579755858e-05
5999,2025-04-20,7.556702147240386e-05
5999,2025-04-21,7.514969341000712e-05
5999,2025-04-22,7.579563852972432e-05
5999,2025-04-23,7.579563852972432e-05
5999,2025-04-24,7.761708579755858e-05
4122,2025-04-11,6.492102023939065e-05
4122,2025-04-12,6.492102023939065e-05
4122,2025-04-13,6.526913572035968e-05
4122,2025-04-14,6.356975170200736e-05
4122,2025-04-15,6.466175771512302e-05
4122,2025-04-16,6.466175771512302e-05
4122,2025-04-17,5.96191369309394e-05
4122,2025-04-18,5.975653779357e-05
4122,2025-04-19,5.975653779357e-05
4122,2025-04-20,5.932439652858876e-05
4122,2025-04-21,6.486597333765762e-05
4122,2025-04-22,6.598024447503114e-05
4122,2025-04-23,6.598024447503114e-05
4122,2025-04-24,6.631281114526304e-05
5965,2025-04-11,0.6346293501890695
5965,2025-04-12,0.4166723908051358
5965,2025-04-13,0.27418500941975066
5965,2025-04-14,0.6710109873376884
5965,2025-04-15,0.6686967246370278
5965,2025-04-16,0.8077702931783185
5965,2025-04-17,0.7869190944859832
5965,2025-04-18,0.7697662847686307
5965,2025-04-19,0.7313451764558081
5965,2025-04-20,0.5384550822042199
5965,2025-04-21,0.7586480441354986
5965,2025-04-22,0.7498755546563374
5965,2025-04-23,0.7498755546563374
5965,2025-04-24,0.7440080218094096
4932,2025-04-11,7.967900783681864e-05
4932,2025-04-12,7.967900783681864e-05
4932,2025-04-13,8.010625134689708e-05
4932,2025-04-14,8.062347860415714e-05
4932,2025-04-15,7.936081386886766e-05
4932,2025-04-16,7.936081386886766e-05
4932,2025-04-17,8.088629408612825e-05
4932,2025-04-18,8.107270419261034e-05
4932,2025-04-19,8.107270419261034e-05
4932,2025-04-20,8.048642324685639e-05
4932,2025-04-21,8.194955189676606e-05
4932,2025-04-22,8.066612086690755e-05
4932,2025-04-23,8.066612086690755e-05
4932,2025-04-24,8.107270419261034e-05
6113,2025-04-11,0.08364337731535886
6113,2025-04-12,0.05658805046925905
6113,2025-04-13,0.08083848952720599
6113,2025-04-14,0.11346861726044154
6113,2025-04-15,0.12456066770773877
6113,2025-04-16,0.2412385959066748
6113,2025-04-17,0.218889360320617
6113,2025-04-18,0.21549670773344123
6113,2025-04-19,0.18131265535569027
6113,2025-04-20,0.14460195665720102
6113,2025-04-21,0.22188948507653306
6113,2025-04-22,0.22027212493151507
6113,2025-04-23,0.21601741295811547
6113,2025-04-24,0.16938386729150046
5379,2025-04-11,0.08503539902795651
5379,2025-04-12,0.05755809010546554
5379,2025-04-13,0.08218801805732959
5379,2025-04-14,0.10219529460062035
5379,2025-04-15,0.11369442655042576
5379,2025-04-16,0.21635735594347047
5379,2025-04-17,0.20483425235681632
5379,2025-04-18,0.2016032198695186
5379,2025-04-19,0.1691478906044015
5379,2025-04-20,0.13425673338157262
5379,2025-04-21,0.21792119705141055
5379,2025-04-22,0.21864983739938876
5379,2025-04-23,0.21441784405323278
5379,2025-04-24,0.17191130395596535
5482,2025-04-11,6.492102023939065e-05
5482,2025-04-12,6.492102023939065e-05
5482,2025-04-13,5.982974547477772e-05
5482,2025-04-14,6.467241381363845e-05
5482,2025-04-15,6.466175771512302e-05
5482,2025-04-16,6.466175771512302e-05
5482,2025-04-17,6.719390412165208e-05
5482,2025-04-18,6.734876094725718e-05
5482,2025-04-19,6.734876094725718e-05
5482,2025-04-20,6.128961411435422e-05
5482,2025-04-21,6.599111784257963e-05
5482,2025-04-22,6.598024447503114e-05
5482,2025-04-23,6.598024447503114e-05
5482,2025-04-24,6.631281114526304e-05
6743,2025-04-11,7.967900783681864e-05
6743,2025-04-12,7.967900783681864e-05
6743,2025-04-13,7.855854809659833e-05
6743,2025-04-14,7.902268259941483e-05
6743,2025-04-15,7.936081386886766e-05
6743,2025-04-16,7.936081386886766e-05
6743,2025-04-17,8.088629408612825e-05
6743,2025-04-18,8.107270419261034e-05
6743,2025-04-19,8.107270419261034e-05
6743,2025-04-20,7.893137541571739e-05
6743,2025-04-21,8.032242854488451e-05
6743,2025-04-22,8.066612086690755e-05
6743,2025-04-23,8.066612086690755e-05
6743,2025-04-24,8.107270419261034e-05
6740,2025-04-11,0.074424452677243
6740,2025-04-12,0.04771481178345293
6740,2025-04-13,0.058067442380667605
6740,2025-04-14,0.10956507405023307
6740,2025-04-15,0.10248724428545503
6740,2025-04-16,0.22123067557082812
6740,2025-04-17,0.196773456334705
6740,2025-04-18,0.19227064206726172
6740,2025-04-19,0.1618969659289622
6740,2025-04-20,0.1113446144255208
6740,2025-04-21,0.21353489152911032
6740,2025-04-22,0.2010324846229016
6740,2025-04-23,0.19705548101009038
6740,2025-04-24,0.15089508361466966
5059,2025-04-11,7.136492751726882e-05
5059,2025-04-12,7.136492751726882e-05
5059,2025-04-13,7.036137355961035e-05
5059,2025-04-14,7.173913202687511e-05
5059,2025-04-15,7.107993303588656e-05
5059,2025-04-16,7.107993303588656e-05
5059,2025-04-17,6.553682627337892e-05
5059,2025-04-18,6.568786440499035e-05
5059,2025-04-19,6.568786440499035e-05
5059,2025-04-20,6.395286095620008e-05
5059,2025-04-21,7.32019195533e-05
5059,2025-04-22,7.252928022519668e-05
5059,2025-04-23,7.252928022519668e-05
5059,2025-04-24,7.289485423353678e-05
6600,2025-04-11,0.08554747428688456
6600,2025-04-12,0.05791517317500577
6600,2025-04-13,0.07663347790752124
6600,2025-04-14,0.1014971653880977
6600,2025-04-15,0.11248411797806317
6600,2025-04-16,0.21431844139245565
6600,2025-04-17,0.27134620317366226
6600,2025-04-18,0.2674188545641816
6600,2025-04-19,0.22738572123406428
6600,2025-04-20,0.171098610243663
6600,2025-04-21,0.21674330023753272
6600,2025-04-22,0.21671532507935756
6600,2025-04-23,0.2125105908268288
6600,2025-04-24,0.17005417221609173
5566,2025-04-11,7.207719853304716e-05
5566,2025-04-12,7.207719853304716e-05
5566,2025-04-13,7.106362912912403e-05
5566,2025-04-14,7.29315682412276e-05
5566,2025-04-15,7.178935981511894e-05
5566,2025-04-16,7.178935981511894e-05
5566,2025-04-17,7.316931155766167e-05
5566,2025-04-18,7.333793845322751e-05
5566,2025-04-19,7.333793845322751e-05
5566,2025-04-20,7.140088920468494e-05
5566,2025-04-21,7.413113644032396e-05
5566,2025-04-22,7.297014250130365e-05
5566,2025-04-23,7.297014250130365e-05
5566,2025-04-24,7.333793845322751e-05
3878,2025-04-11,0.1422349114631211
3878,2025-04-12,0.08952975125940657
3878,2025-04-13,0.1260202848199841
3878,2025-04-14,0.18804556169576775
3878,2025-04-15,0.17825099016138152
3878,2025-04-16,0.3979003777264169
3878,2025-04-17,0.34214960099797254
3878,2025-04-18,0.3515726981584542
3878,2025-04-19,0.3429685190637334
3878,2025-04-20,0.2751779904572013
3878,2025-04-21,0.36801696270772755
3878,2025-04-22,0.3442686199829792
3878,2025-04-23,0.30371684933402365
3878,2025-04-24,0.24110641105511893
6601,2025-04-11,0.1460220446965269
6601,2025-04-12,0.07875691651073975
6601,2025-04-13,0.11076377161794378
6601,2025-04-14,0.19789831258192497
6601,2025-04-15,0.15027970450624456
6601,2025-04-16,0.3720170668769051
6601,2025-04-17,0.36155051905281255
6601,2025-04-18,0.3578150139708692
6601,2025-04-19,0.35062255920793395
6601,2025-04-20,0.25887321303535243
6601,2025-04-21,0.41602476559859497
6601,2025-04-22,0.3856176299277496
6601,2025-04-23,0.36684509908393603
6601,2025-04-24,0.2904142481294958
3855,2025-04-11,0.08273428447120287
3855,2025-04-12,0.052886493850342726
3855,2025-04-13,0.07616230767205683
3855,2025-04-14,0.11786840164245511
3855,2025-04-15,0.10962051354312936
3855,2025-04-16,0.23446956224657564
3855,2025-04-17,0.21461374100299074
3855,2025-04-18,0.21074260541983736
3855,2025-04-19,0.17714240599265477
3855,2025-04-20,0.14351212227106114
3855,2025-04-21,0.2277026149492462
3855,2025-04-22,0.21339387214866834
3855,2025-04-23,0.20923636658001774
3855,2025-04-24,0.16543254262827772
4127,2025-04-11,0.08445344326354451
4127,2025-04-12,0.0571524343468256
4127,2025-04-13,0.07436791178983329
4127,2025-04-14,0.11346861726044154
4127,2025-04-15,0.12456066770773877
4127,2025-04-16,0.2412385959066748
4127,2025-04-17,0.22069379501577197
4127,2025-04-18,0.21728095452183183
4127,2025-04-19,0.18287984813571412
4127,2025-04-20,0.13377032975407485
4127,2025-04-21,0.22188948507653306
4127,2025-04-22,0.22027212493151507
4127,2025-04-23,0.21601741295811547
4127,2025-04-24,0.1708694722241168
6678,2025-04-11,7.055393435830354e-05
6678,2025-04-12,7.055393435830354e-05
6678,2025-04-13,6.890129127527874e-05
6678,2025-04-14,6.97273940852942e-05
6678,2025-04-15,7.062637653075506e-05
6678,2025-04-16,7.062637653075506e-05
6678,2025-04-17,7.302401207207978e-05
6678,2025-04-18,7.319230413317452e-05
6678,2025-04-19,7.319230413317452e-05
6678,2025-04-20,7.058249347265226e-05
6678,2025-04-21,7.114916444723214e-05
6678,2025-04-22,7.206647619490885e-05
6678,2025-04-23,7.206647619490885e-05
6678,2025-04-24,7.206647619490885e-05
3813,2025-04-11,7.85941836038786e-05
3813,2025-04-12,7.85941836038786e-05
3813,2025-04-13,7.74889776640722e-05
3813,2025-04-14,7.794679349304337e-05
3813,2025-04-15,7.828032148584981e-05
3813,2025-04-16,7.828032148584981e-05
3813,2025-04-17,7.978503404515492e-05
3813,2025-04-18,7.99689063968048e-05
3813,2025-04-19,7.99689063968048e-05
3813,2025-04-20,7.785672935440682e-05
3813,2025-04-21,7.922884487719468e-05
3813,2025-04-22,7.956785822712488e-05
3813,2025-04-23,7.956785822712488e-05
3813,2025-04-24,7.99689063968048e-05
5481,2025-04-11,7.967900783681864e-05
5481,2025-04-12,7.967900783681864e-05
5481,2025-04-13,7.855854809659833e-05
5481,2025-04-14,7.902268259941483e-05
5481,2025-04-15,7.936081386886766e-05
5481,2025-04-16,7.936081386886766e-05
5481,2025-04-17,8.088629408612825e-05
5481,2025-04-18,8.107270419261034e-05
5481,2025-04-19,8.107270419261034e-05
5481,2025-04-20,7.893137541571739e-05
5481,2025-04-21,8.032242854488451e-05
5481,2025-04-22,8.066612086690755e-05
5481,2025-04-23,8.066612086690755e-05
5481,2025-04-24,8.107270419261034e-05
4843,2025-04-11,0.08289295290136721
4843,2025-04-12,0.056065507568170615
4843,2025-04-13,0.08011102978301243
4843,2025-04-14,0.0838055855136957
4843,2025-04-15,0.11581838487234167
4843,2025-04-16,0.21992329820650713
4843,2025-04-17,0.20363689909853414
4843,2025-04-18,0.20041999311633146
4843,2025-04-19,0.16811503775908018
4843,2025-04-20,0.13340272529045388
4843,2025-04-21,0.17368493405250848
4843,2025-04-22,0.21150242711184883
4843,2025-04-23,0.2073720572660606
4843,2025-04-24,0.1566167232597267
5462,2025-04-11,7.967900783681864e-05
5462,2025-04-12,7.967900783681864e-05
5462,2025-04-13,7.101460246634665e-05
5462,2025-04-14,8.010963351813448e-05
5462,2025-04-15,7.936081386886766e-05
5462,2025-04-16,7.936081386886766e-05
5462,2025-04-17,8.088629408612825e-05
5462,2025-04-18,8.107270419261034e-05
5462,2025-04-19,8.107270419261034e-05
5462,2025-04-20,7.135162988342487e-05
5462,2025-04-21,8.142725591321073e-05
5462,2025-04-22,8.066612086690755e-05
5462,2025-04-23,8.066612086690755e-05
5462,2025-04-24,8.107270419261034e-05
5376,2025-04-11,7.967900783681864e-05
5376,2025-04-12,7.967900783681864e-05
5376,2025-04-13,7.48771393350688e-05
5376,2025-04-14,8.010963351813448e-05
5376,2025-04-15,7.936081386886766e-05
5376,2025-04-16,7.936081386886766e-05
5376,2025-04-17,8.246852601693794e-05
5376,2025-04-18,8.265858222495563e-05
5376,2025-04-19,8.265858222495563e-05
5376,2025-04-20,7.670414196714736e-05
5376,2025-04-21,8.174308472377612e-05
5376,2025-04-22,8.097899773090835e-05
5376,2025-04-23,8.097899773090835e-05
5376,2025-04-24,8.138715792878989e-05
4987,2025-04-11,7.055393435830354e-05
4987,2025-04-12,7.055393435830354e-05
4987,2025-04-13,6.440356060363665e-05
4987,2025-04-14,7.003729440927563e-05
4987,2025-04-15,7.062637653075506e-05
4987,2025-04-16,7.062637653075506e-05
4987,2025-04-17,7.302401207207978e-05
4987,2025-04-18,7.319230413317452e-05
4987,2025-04-19,7.319230413317452e-05
4987,2025-04-20,6.597502471573425e-05
4987,2025-04-21,7.146538331518354e-05
4987,2025-04-22,7.206647619490885e-05
4987,2025-04-23,7.206647619490885e-05
4987,2025-04-24,7.206647619490885e-05
6741,2025-04-11,0.08364337731535886
6741,2025-04-12,0.05658805046925905
6741,2025-04-13,0.08083848952720599
6741,2025-04-14,0.11159031451016115
6741,2025-04-15,0.12400057788756344
6741,2025-04-16,0.2402978700783109
6741,2025-04-17,0.218889360320617
6741,2025-04-18,0.21549670773344123
6741,2025-04-19,0.18131265535569027
6741,2025-04-20,0.14460195665720102
6741,2025-04-21,0.21865910348991616
6741,2025-04-22,0.21938951898018014
6741,2025-04-23,0.21514715113606078
6741,2025-04-24,0.16938386729150046
6022,2025-04-11,7.207719853304716e-05
6022,2025-04-12,7.207719853304716e-05
6022,2025-04-13,7.106362912912403e-05
6022,2025-04-14,7.148348580492746e-05
6022,2025-04-15,7.178935981511894e-05
6022,2025-04-16,7.178935981511894e-05
6022,2025-04-17,6.619093268440164e-05
6022,2025-04-18,6.63434781892104e-05
6022,2025-04-19,6.63434781892104e-05
6022,2025-04-20,6.459115923305458e-05
6022,2025-04-21,7.29410609902581e-05
6022,2025-04-22,7.325317142975849e-05
6022,2025-04-23,7.325317142975849e-05
6022,2025-04-24,7.362239384497506e-05
6112,2025-04-11,7.176813874804145e-05
6112,2025-04-12,7.176813874804145e-05
6112,2025-04-13,7.075891512033272e-05
6112,2025-04-14,7.117697161922976e-05
6112,2025-04-15,7.148153416538317e-05
6112,2025-04-16,7.148153416538317e-05
6112,2025-04-17,6.590711095230727e-05
6112,2025-04-18,6.605900239669746e-05
6112,2025-04-19,6.605900239669746e-05
6112,2025-04-20,6.431419676777641e-05
6112,2025-04-21,7.262829731888248e-05
6112,2025-04-22,7.29390695589516e-05
6112,2025-04-23,7.29390695589516e-05
6112,2025-04-24,7.330670890347178e-05
5563,2025-04-11,0.08503539902795651
5563,2025-04-12,0.05755809010546554
5563,2025-04-13,0.08218801805732959
5563,2025-04-14,0.10638107813786912
5563,2025-04-15,0.11688816087089321
5563,2025-04-16,0.22171353449733203
5563,2025-04-17,0.20483425235681632
5563,2025-04-18,0.2016032198695186
5563,2025-04-19,0.1691478906044015
5563,2025-04-20,0.13425673338157262
5563,2025-04-21,0.2256556062234148
5563,2025-04-22,0.2240465430814993
5563,2025-04-23,0.2197394714732477
5563,2025-04-24,0.17191130395596535
4124,2025-04-11,7.176813874804145e-05
4124,2025-04-12,7.176813874804145e-05
4124,2025-04-13,6.744298791600566e-05
4124,2025-04-14,7.215601317459541e-05
4124,2025-04-15,7.148153416538317e-05
4124,2025-04-16,7.148153416538317e-05
4124,2025-04-17,9.653095581789633e-05
4124,2025-04-18,9.675341703668607e-05
4124,2025-04-19,9.675341703668607e-05
4124,2025-04-20,8.978372447617692e-05
4124,2025-04-21,7.362730043643501e-05
4124,2025-04-22,7.29390695589516e-05
4124,2025-04-23,7.29390695589516e-05
4124,2025-04-24,7.330670890347178e-05
5964,2025-04-11,7.93194495361738e-05
5964,2025-04-12,7.93194495361738e-05
5964,2025-04-13,7.974476522732812e-05
5964,2025-04-14,6.649055739301717e-05
5964,2025-04-15,8.18151754623535e-05
5964,2025-04-16,8.18151754623535e-05
5964,2025-04-17,8.052128824230078e-05
5964,2025-04-18,8.070685722622705e-05
5964,2025-04-19,8.070685722622705e-05
5964,2025-04-20,8.012322170744679e-05
5964,2025-04-21,6.758419191007259e-05
5964,2025-04-22,8.316084783423927e-05
5964,2025-04-23,8.316084783423927e-05
5964,2025-04-24,8.070685722622705e-05
5061,2025-04-11,7.176813874804145e-05
5061,2025-04-12,7.176813874804145e-05
5061,2025-04-13,6.613993071096854e-05
5061,2025-04-14,7.215601317459541e-05
5061,2025-04-15,7.148153416538317e-05
5061,2025-04-16,7.148153416538317e-05
5061,2025-04-17,7.428072233244588e-05
5061,2025-04-18,7.445191040824327e-05
5061,2025-04-19,7.445191040824327e-05
5061,2025-04-20,6.7753759847541e-05
5061,2025-04-21,7.362730043643501e-05
5061,2025-04-22,7.29390695589516e-05
5061,2025-04-23,7.29390695589516e-05
5061,2025-04-24,7.330670890347178e-05
5022,2025-04-11,7.12881714765249e-05
5022,2025-04-12,7.12881714765249e-05
5022,2025-04-13,6.600836374554829e-05
5022,2025-04-14,7.109940007446538e-05
5022,2025-04-15,7.140363071973025e-05
5022,2025-04-16,7.140363071973025e-05
5022,2025-04-17,7.277616842768522e-05
5022,2025-04-18,7.253511111355847e-05
5022,2025-04-19,7.253511111355847e-05
5022,2025-04-20,6.632163368545543e-05
5022,2025-04-21,7.22688352066822e-05
5022,2025-04-22,7.257806944102068e-05
5022,2025-04-23,7.257806944102068e-05
5022,2025-04-24,7.294388934685226e-05
6070,2025-04-11,7.207719853304716e-05
6070,2025-04-12,7.207719853304716e-05
6070,2025-04-13,7.03888772867194e-05
6070,2025-04-14,7.148348580492746e-05
6070,2025-04-15,7.178935981511894e-05
6070,2025-04-16,7.178935981511894e-05
6070,2025-04-17,6.619093268440164e-05
6070,2025-04-18,6.63434781892104e-05
6070,2025-04-19,6.63434781892104e-05
6070,2025-04-20,6.397785980463065e-05
6070,2025-04-21,7.29410609902581e-05
6070,2025-04-22,7.325317142975849e-05
6070,2025-04-23,7.325317142975849e-05
6070,2025-04-24,7.362239384497506e-05
4922,2025-04-11,0.07487458135198154
4922,2025-04-12,0.04771481178345293
4922,2025-04-13,0.06235989290573608
4922,2025-04-14,0.10068503345227743
4922,2025-04-15,0.1030881965441934
4922,2025-04-16,0.2223554020547709
4922,2025-04-17,0.19780542533412118
4922,2025-04-18,0.19328467882588243
4922,2025-04-19,0.1618969659289622
4922,2025-04-20,0.1190775310504338
4922,2025-04-21,0.1981030264805054
4922,2025-04-22,0.20208117038275544
4922,2025-04-23,0.19808856431328717
4922,2025-04-24,0.15173189704820045
5515,2025-04-11,7.207719853304716e-05
5515,2025-04-12,7.207719853304716e-05
5515,2025-04-13,6.642475498917095e-05
5515,2025-04-14,7.18011904405729e-05
5515,2025-04-15,7.178935981511894e-05
5515,2025-04-16,7.178935981511894e-05
5515,2025-04-17,7.46006014116614e-05
5515,2025-04-18,7.477252662877258e-05
5515,2025-04-19,7.477252662877258e-05
5515,2025-04-20,6.804553342905084e-05
5515,2025-04-21,7.326524326836865e-05
5515,2025-04-22,7.325317142975849e-05
5515,2025-04-23,7.325317142975849e-05
5515,2025-04-24,7.362239384497506e-05
6046,2025-04-11,7.055393435830354e-05
6046,2025-04-12,7.055393435830354e-05
6046,2025-04-13,6.890129127527874e-05
6046,2025-04-14,6.97273940852942e-05
6046,2025-04-15,7.062637653075506e-05
6046,2025-04-16,7.062637653075506e-05
6046,2025-04-17,7.302401207207978e-05
6046,2025-04-18,7.319230413317452e-05
6046,2025-04-19,7.319230413317452e-05
6046,2025-04-20,7.058249347265226e-05
6046,2025-04-21,7.114916444723214e-05
6046,2025-04-22,7.206647619490885e-05
6046,2025-04-23,7.206647619490885e-05
6046,2025-04-24,7.206647619490885e-05
6603,2025-04-11,7.079101283055629e-05
6603,2025-04-12,7.079101283055629e-05
6603,2025-04-13,6.979552886152301e-05
6603,2025-04-14,7.020789389938596e-05
6603,2025-04-15,7.050831010495447e-05
6603,2025-04-16,7.050831010495447e-05
6603,2025-04-17,7.186363898227504e-05
6603,2025-04-18,7.202925702551774e-05
6603,2025-04-19,7.202925702551774e-05
6603,2025-04-20,7.012677109640522e-05
6603,2025-04-21,7.13626666823343e-05
6603,2025-04-22,7.166802375101954e-05
6603,2025-04-23,7.166802375101954e-05
6603,2025-04-24,7.202925702551774e-05
5378,2025-04-11,7.207719853304716e-05
5378,2025-04-12,7.207719853304716e-05
5378,2025-04-13,6.423937129992254e-05
5378,2025-04-14,7.18011904405729e-05
5378,2025-04-15,7.178935981511894e-05
5378,2025-04-16,7.178935981511894e-05
5378,2025-04-17,7.46006014116614e-05
5378,2025-04-18,7.477252662877258e-05
5378,2025-04-19,7.477252662877258e-05
5378,2025-04-20,6.580682941273152e-05
5378,2025-04-21,7.326524326836865e-05
5378,2025-04-22,7.325317142975849e-05
5378,2025-04-23,7.325317142975849e-05
5378,2025-04-24,7.362239384497506e-05
4123,2025-04-11,0.08032232866153972
4123,2025-04-12,0.051296030438250775
4123,2025-04-13,0.06818536498316298
4123,2025-04-14,0.10135061789552417
4123,2025-04-15,0.09957847823379291
4123,2025-04-16,0.2094832254022133
4123,2025-04-17,0.19542032959292946
